date,cases,deaths,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-01-01,,,,,,
2020-01-02,,,,,,
2020-01-03,0.0,0.0,0,0,0,0
2020-01-04,0.0,0.0,0,0,0,0
2020-01-05,0.0,0.0,0,0,0,0
2020-01-06,0.0,0.0,0,0,0,0
2020-01-07,0.0,0.0,0,0,0,0
2020-01-08,0.0,0.0,0,0,0,0
2020-01-09,0.0,0.0,0,0,0,0
2020-01-10,0.0,0.0,0,0,0,0
2020-01-11,0.0,0.0,0,0,0,0
2020-01-12,0.0,0.0,0,0,1,0
2020-01-13,0.0,0.0,0,0,1,0
2020-01-14,0.0,0.0,0,0,1,0
2020-01-15,0.0,0.0,0,0,0,0
2020-01-16,0.0,0.0,0,0,0,0
2020-01-17,0.0,0.0,0,0,1,0
2020-01-18,0.0,0.0,0,0,0,0
2020-01-19,0.0,0.0,1,0,0,0
2020-01-20,0.0,0.0,1,0,0,0
2020-01-21,0.0,0.0,1,0,0,0
2020-01-22,0.0,0.0,0,0,1,0
2020-01-23,0.0,0.0,0,0,0,0
2020-01-24,0.0,0.0,1,0,1,0
2020-01-25,0.0,0.0,0,0,0,0
2020-01-26,5.0,0.0,-1.0,0,-1.0,0
2020-01-27,6.0,0.0,-0.16666666666666666,0,-0.16666666666666666,0
2020-01-28,7.0,0.0,-0.14285714285714285,0,-0.14285714285714285,0
2020-01-29,7.0,0.0,0.14285714285714285,0,0,0
2020-01-30,7.0,0.0,0,0,0,0
2020-01-31,8.0,0.0,0.125,0,-0.125,0
2020-02-01,8.0,0.0,0,0,0,0
2020-02-02,8.0,0.0,0,0,0,0
2020-02-03,8.0,0.0,0,0,0.125,0
2020-02-04,8.0,0.0,0,0,0,0
2020-02-05,9.0,0.0,-0.1111111111111111,0,-0.1111111111111111,0
2020-02-06,9.0,0.0,0,0,0,0
2020-02-07,11.0,0.0,-0.18181818181818182,0,-0.18181818181818182,0
2020-02-08,11.0,0.0,0,0,0.09090909090909091,0
2020-02-09,11.0,0.0,0,0,0,0
2020-02-10,11.0,0.0,0.09090909090909091,0,0.09090909090909091,0
2020-02-11,11.0,0.0,0,0,0,0
