date,cases,deaths,time_of_year,daily_tests,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-03-09,1.0,0.0,0.18630136986301352,,,,1.0,0.0,1.0,0.0
2020-03-10,1.0,0.0,0.18904109589041077,,,,1.0,0.0,1.0,0.0
2020-03-11,3.0,0.0,0.19178082191780801,,,,1.0,0.0,1.0,1.0
2020-03-12,3.0,0.0,0.19452054794520526,,,,1.0,0.0,1.0,1.0
2020-03-13,4.0,0.0,0.1972602739726025,,,,1.0,0.0,1.0,1.0
2020-03-14,6.0,0.0,0.19999999999999976,,,,1.0,1.0,1.0,0.0
2020-03-15,9.0,0.0,0.202739726027397,,,,1.0,0.0,1.0,0.0
2020-03-16,12.0,0.0,0.20547945205479426,,,,1.0,0.0,1.0,0.0
2020-03-17,19.0,0.0,0.2082191780821915,,,,1.0,0.0,1.0,0.0
2020-03-18,27.0,0.0,0.21095890410958876,,,,0.5555555555555556,1.0,1.0,1.0
2020-03-19,36.0,0.0,0.213698630136986,,,,1.0,1.0,1.0,0.0
2020-03-20,47.0,0.0,0.21643835616438326,114.0,,,0.10638297872340426,1.0,0.9787234042553192,0.0
2020-03-21,69.0,1.0,0.2191780821917805,332.0,,,0.3188405797101449,-1.0,0.42028985507246375,0.0
2020-03-22,94.0,1.0,0.22191780821917775,307.0,,,0.10638297872340426,0.0,0.14893617021276595,1.0
2020-03-23,121.0,1.0,0.224657534246575,222.0,,,-0.08264462809917356,0.0,0.02479338842975207,1.0
2020-03-24,151.0,1.0,0.22739726027397225,385.0,,,0.3708609271523179,0.0,0.08609271523178808,1.0
2020-03-25,174.0,2.0,0.2301369863013695,765.0,,,0.09195402298850576,0.5,0.040229885057471264,-0.5
2020-03-26,228.0,3.0,0.23287671232876675,425.0,,,0.06578947368421052,-0.3333333333333333,-0.02631578947368421,-0.3333333333333333
2020-03-27,244.0,4.0,0.235616438356164,1160.0,,,0.1680327868852459,-0.25,0.10655737704918032,0.0
2020-03-28,288.0,4.0,0.23835616438356125,996.0,,,0.02430555555555556,0.25,-0.02083333333333333,0.25
2020-03-29,323.0,4.0,0.2410958904109585,1007.0,,,0.01238390092879257,0.25,-0.015479876160990712,0.25
2020-03-30,340.0,4.0,0.24383561643835575,1675.0,,,0.03823529411764706,0.5,0.005882352941176471,0.25
2020-03-31,426.0,4.0,0.246575342465753,1475.0,,,-0.10093896713615023,0.25,-0.18544600938967126,0.25
2020-04-01,465.0,6.0,0.24931506849315024,2293.0,,,-0.01935483870967742,-0.3333333333333333,-0.04301075268817205,0.3333333333333333
2020-04-02,534.0,6.0,0.2520547945205475,2503.0,,,-0.03932584269662921,0.0,-0.08426966292134831,0.0
2020-04-03,591.0,6.0,0.25479452054794477,2306.0,,,-0.02538071065989848,0.16666666666666666,-0.04906937394247039,0.16666666666666666
2020-04-04,642.0,7.0,0.257534246575342,2325.0,,,-0.020249221183800625,0.0,0.04672897196261682,0.0
2020-04-05,681.0,8.0,0.26027397260273927,2169.0,,,-0.013215859030837005,0.0,0.032305433186490456,0.0
2020-04-06,711.0,10.0,0.2630136986301365,1798.0,,,-0.015471167369901546,-0.1,-0.007032348804500703,0.1
2020-04-07,754.0,11.0,0.26575342465753377,1944.0,,,-0.047745358090185666,0.0,-0.02917771883289125,-0.09090909090909093
2020-04-08,784.0,11.0,0.268493150684931,2153.0,,,-0.01403061224489796,0.3636363636363637,-0.010204081632653059,0.09090909090909093
2020-04-09,832.0,11.0,0.27123287671232826,3234.0,,,-0.02884615384615385,0.0,-0.03365384615384615,0.0
2020-04-10,874.0,12.0,0.2739726027397255,2769.0,,,-0.01601830663615561,0.0,-0.03318077803203661,0.0
2020-04-11,912.0,13.0,0.27671232876712276,2751.0,,,0.047149122807017545,0.0,-0.02631578947368421,0.0
2020-04-12,942.0,14.0,0.27945205479452,845.0,,,0.032908704883227176,0.0,-0.020169851380042462,0.07142857142857142
2020-04-13,961.0,15.0,0.28219178082191726,754.0,,,0.006243496357960458,0.13333333333333333,-0.005202913631633715,0.0
2020-04-14,968.0,16.0,0.2849315068493145,1621.0,,,0.014462809917355372,-0.0625,-0.005165289256198347,-0.0625
2020-04-15,987.0,20.0,0.28767123287671176,3013.0,,,0.00303951367781155,-0.15,0.011144883485309016,-0.2
2020-04-16,1011.0,20.0,0.290410958904109,4258.0,,,-0.003956478733926805,0.0,-0.005934718100890208,0.0
2020-04-17,1039.0,21.0,0.29315068493150626,5264.0,,,-0.014436958614051972,0.0,-0.021174205967276226,-0.047619047619047616
2020-04-18,1120.0,22.0,0.2958904109589035,5807.0,,,-0.059821428571428574,0.0,-0.06517857142857142,0.0
2020-04-19,1181.0,23.0,0.29863013698630075,2768.0,,,-0.04233700254022015,0.043478260869565216,-0.049110922946655367,-0.043478260869565216
2020-04-20,1206.0,26.0,0.301369863013698,3151.0,,,-0.00912106135986733,-0.07692307692307693,-0.014096185737976785,-0.1153846153846154
2020-04-21,1227.0,26.0,0.30410958904109525,5544.0,,,-0.015484922575387125,0.0,-0.013854930725346371,0.0
2020-04-22,1249.0,27.0,0.3068493150684925,6681.0,,,0.006405124099279422,-0.037037037037037035,-0.012810248198558844,0.0
2020-04-23,1269.0,27.0,0.30958904109588975,7354.0,,,-0.0015760441292356187,0.0,-0.01024428684003152,0.037037037037037035
2020-04-24,1282.0,28.0,0.312328767123287,7429.0,,,-0.00546021840873635,-0.03571428571428571,-0.00078003120124805,-0.03571428571428571
2020-04-25,1296.0,29.0,0.31506849315068425,6786.0,,,-0.0046296296296296285,0.0,0.006172839506172839,-0.03448275862068965
2020-04-26,1307.0,31.0,0.3178082191780815,3213.0,,,-0.00612088752869166,-0.06451612903225806,0.001530221882172915,-0.03225806451612903
2020-04-27,1321.0,32.0,0.32054794520547875,2773.0,,,-0.004542013626040878,-0.03125,-0.003028009084027252,-0.03125
2020-04-28,1323.0,32.0,0.323287671232876,5862.0,,,0.0015117157974300832,0.0,0.00453514739229025,0.09375
2020-04-29,1353.0,32.0,0.32602739726027324,6921.0,,,-0.017738359201773836,0.03125,-0.010347376201034738,0.0
2020-04-30,1371.0,32.0,0.3287671232876705,7638.0,,,-0.008023340627279359,0.03125,-0.0087527352297593,0.0
2020-05-01,1377.0,32.0,0.33150684931506774,7080.0,,,0.004357298474945534,0.0,0.004357298474945534,0.0625
2020-05-02,1385.0,33.0,0.334246575342465,2712.0,,,0.010108303249097473,-0.030303030303030307,0.006498194945848376,0.0
2020-05-03,1388.0,33.0,0.33698630136986224,2378.0,,,0.007204610951008645,0.030303030303030307,0.002881844380403458,0.030303030303030307
2020-05-04,1396.0,33.0,0.3397260273972595,4027.0,,,0.0014326647564469914,0.0,-0.0014326647564469914,0.060606060606060615
2020-05-05,1400.0,33.0,0.34246575342465674,6384.0,,,0.002857142857142857,0.09090909090909093,0.005714285714285714,0.0
2020-05-06,1406.0,34.0,0.345205479452054,7241.0,,,0.007112375533428166,-0.029411764705882363,0.007112375533428166,0.0
2020-05-07,1413.0,35.0,0.34794520547945124,8161.0,,,-0.0007077140835102619,-0.028571428571428567,0.005661712668082095,-0.028571428571428567
2020-05-08,1425.0,35.0,0.3506849315068485,7826.0,,,0.0,0.057142857142857134,0.0007017543859649122,0.0
2020-05-09,1447.0,35.0,0.35342465753424573,5671.0,,,-0.003455425017277125,0.028571428571428567,-0.006910850034554251,0.028571428571428567
2020-05-10,1460.0,36.0,0.356164383561643,2337.0,,,-0.00410958904109589,0.0,-0.002054794520547945,0.0
2020-05-11,1470.0,36.0,0.35890410958904023,4259.0,,,-0.002721088435374149,0.05555555555555555,-0.004081632653061225,0.027777777777777776
2020-05-12,1478.0,39.0,0.3616438356164375,7003.0,,,0.0027063599458728013,-0.07692307692307693,-0.0006765899864682003,-0.02564102564102564
2020-05-13,1494.0,39.0,0.36438356164383473,7943.0,,,0.0,0.02564102564102564,-0.006693440428380186,0.0
2020-05-14,1500.0,39.0,0.367123287671232,7430.0,,,0.006,0.0,0.002,0.02564102564102564
2020-05-15,1512.0,41.0,0.36986301369862923,8272.0,,,0.0006613756613756612,-0.04878048780487805,-0.003306878306878307,-0.04878048780487805
2020-05-16,1529.0,42.0,0.3726027397260265,5712.0,,,-0.0032701111837802484,0.0,-0.004578155657292348,0.023809523809523808
2020-05-17,1536.0,43.0,0.3753424657534237,2502.0,,,0.001953125,0.0,-0.001953125,-0.02325581395348837
2020-05-18,1542.0,45.0,0.378082191780821,4695.0,,,-0.0012970168612191958,-0.022222222222222227,-0.0006485084306095979,-0.022222222222222227
2020-05-19,1554.0,45.0,0.3808219178082182,7737.0,,,-0.0032175032175032173,0.04444444444444445,-0.005148005148005148,0.0
2020-05-20,1570.0,46.0,0.3835616438356155,7153.0,,,-0.006369426751592357,-0.021739130434782608,-0.008917197452229299,-0.021739130434782608
2020-05-21,1585.0,46.0,0.3863013698630127,6498.0,,,-0.003785488958990536,0.021739130434782608,-0.0056782334384858045,0.0
2020-05-22,1598.0,46.0,0.38904109589040997,5123.0,,,-0.0037546933667083854,0.0,-0.0018773466833541927,0.0
2020-05-23,1610.0,47.0,0.3917808219178072,3900.0,,,-0.0012422360248447205,0.02127659574468085,-0.0012422360248447205,-0.02127659574468085
2020-05-24,1620.0,48.0,0.39452054794520447,1940.0,,,-0.003703703703703704,-0.02083333333333333,-0.0024691358024691358,0.0
2020-05-25,1624.0,49.0,0.3972602739726017,3916.0,,,0.0006157635467980296,0.0,0.0018472906403940886,0.020408163265306117
2020-05-26,1631.0,51.0,0.39999999999999897,5527.0,,,-0.0018393623543838133,-0.0392156862745098,-0.001226241569589209,-0.0392156862745098
2020-05-27,1637.0,51.0,0.4027397260273962,6268.0,,,-0.002443494196701283,0.0,0.0067196090409285284,0.0
2020-05-28,1646.0,52.0,0.40547945205479347,6619.0,,,-0.0018226002430133657,-0.019230769230769232,-0.0006075334143377885,-0.019230769230769232
2020-05-29,1653.0,52.0,0.4082191780821907,5400.0,,,0.0018148820326678765,0.0,-0.0012099213551119178,0.019230769230769232
2020-05-30,1663.0,54.0,0.41095890410958796,4609.0,,,0.0,-0.037037037037037035,-0.004209260372820205,-0.037037037037037035
2020-05-31,1667.0,54.0,0.4136986301369852,2142.0,,,0.0011997600479904018,0.018518518518518517,0.0017996400719856032,0.0
2020-06-01,1672.0,55.0,0.41643835616438246,3704.0,,,0.0011961722488038275,0.01818181818181818,-0.0005980861244019139,0.0
2020-06-02,1676.0,55.0,0.4191780821917797,6086.0,,,0.0005966587112171838,0.0,-0.0011933174224343676,0.0
2020-06-03,1678.0,55.0,0.42191780821917696,5589.0,,,0.008939213349225268,0.0,0.0011918951132300355,0.0
2020-06-04,1684.0,55.0,0.4246575342465742,4961.0,,,0.0011876484560570072,0.0,0.001781472684085511,0.0
2020-06-05,1694.0,55.0,0.42739726027397146,4790.0,,,-0.0029515938606847697,0.01818181818181818,-0.005312868949232586,0.0
2020-06-06,1704.0,55.0,0.4301369863013687,2939.0,,,-0.004107981220657277,0.0,-0.002347417840375587,0.0
2020-06-07,1710.0,56.0,0.43287671232876596,1932.0,,,0.0005847953216374268,-0.017857142857142856,-0.0017543859649122807,-0.017857142857142856
2020-06-08,1717.0,58.0,0.4356164383561632,3473.0,,,-0.0017472335468841002,-0.017241379310344827,-0.0034944670937682005,-0.03448275862068965
2020-06-09,1722.0,58.0,0.43835616438356045,5177.0,,,-0.0017421602787456446,0.0,-0.0017421602787456446,0.017241379310344827
2020-06-10,1739.0,58.0,0.4410958904109577,5183.0,,,-0.00747556066705003,0.0,-0.009200690051753882,0.0
2020-06-11,1747.0,58.0,0.44383561643835495,5065.0,,,0.0005724098454493418,0.0,-0.0034344590726960505,0.0
2020-06-12,1752.0,59.0,0.4465753424657522,4276.0,,,-0.00228310502283105,-0.01694915254237288,-0.001141552511415525,-0.01694915254237288
2020-06-13,1755.0,59.0,0.44931506849314945,3142.0,,,0.0017094017094017096,0.0,0.0017094017094017096,0.0
2020-06-14,1762.0,59.0,0.4520547945205467,1717.0,,,-0.002270147559591373,0.0,-0.003972758229284903,0.0
2020-06-15,1766.0,60.0,0.45479452054794395,3423.0,,,-0.0016987542468856172,-0.016666666666666666,-0.0016987542468856172,-0.016666666666666666
2020-06-16,1768.0,60.0,0.4575342465753412,5800.0,,,0.0,0.016666666666666666,-0.0005656108597285067,0.0
2020-06-17,1772.0,60.0,0.46027397260273845,5138.0,,,-0.0016930022573363429,0.0,0.0016930022573363429,0.0
2020-06-18,1781.0,60.0,0.4630136986301357,5136.0,,,-0.0039303761931499155,0.0,-0.003368893879842785,0.016666666666666666
2020-06-19,1782.0,60.0,0.46575342465753294,4413.0,,,0.001122334455667789,0.0,0.0016835016835016836,0.0
2020-06-20,1788.0,60.0,0.4684931506849302,2569.0,,,0.0,0.0,-0.0005592841163310962,0.0
2020-06-21,1791.0,60.0,0.47123287671232744,1684.0,,,-0.0016750418760469012,0.0,0.0011166945840312677,0.0
2020-06-22,1792.0,60.0,0.4739726027397247,3142.0,,,0.0,0.0,0.0016741071428571428,0.0
2020-06-23,1794.0,61.0,0.47671232876712194,4557.0,,,-0.0005574136008918619,-0.016393442622950817,0.0033444816053511705,-0.016393442622950817
2020-06-24,1795.0,61.0,0.4794520547945192,4001.0,,,0.003342618384401114,0.0,0.0011142061281337048,0.0
